,loan_id,loan_purpose,date,loan_granted,loan_repaid
59932,977989,business,2012-03-22,1,0.0
59933,34997,other,2012-11-14,1,1.0
59934,309249,home,2012-10-16,1,1.0
59935,875876,business,2012-10-23,0,
59936,785939,business,2012-08-08,1,1.0
59937,964497,emergency_funds,2012-06-13,1,0.0
59938,147609,business,2012-12-07,0,
59939,780418,business,2012-05-17,1,1.0
59940,26723,home,2012-07-18,0,
59941,461040,emergency_funds,2012-10-22,0,
59942,21208,home,2012-12-19,1,0.0
59943,794239,investment,2012-07-02,1,1.0
59944,362410,emergency_funds,2012-07-31,0,
59945,735891,home,2012-05-25,1,0.0
59946,403549,emergency_funds,2012-08-24,0,
59947,912862,emergency_funds,2012-01-25,1,1.0
59948,486359,business,2012-09-05,0,
59949,55749,home,2012-06-20,1,1.0
59950,17488,business,2012-01-17,0,
59951,966734,home,2012-07-18,1,1.0
59952,852416,emergency_funds,2012-01-24,0,
59953,157812,other,2012-12-19,0,
59954,384352,other,2012-10-03,0,
59955,110763,business,2012-07-19,0,
59956,57811,investment,2012-05-25,0,
59957,446199,business,2012-10-11,0,
59958,993974,investment,2012-11-14,1,1.0
59959,317239,emergency_funds,2012-08-14,0,
59960,557467,business,2012-11-19,0,
59961,820274,investment,2012-12-06,0,
59962,867141,business,2012-10-24,0,
59963,826510,other,2012-10-31,1,1.0
59964,313,emergency_funds,2012-05-01,1,0.0
59965,707720,emergency_funds,2012-12-04,1,0.0
59966,238384,emergency_funds,2012-02-06,1,0.0
59967,6670,emergency_funds,2012-03-12,1,0.0
59968,558211,business,2012-08-08,1,1.0
59969,105615,home,2012-11-27,1,0.0
59970,784372,other,2012-06-19,1,0.0
59971,527803,home,2012-10-11,0,
59972,524801,emergency_funds,2012-10-25,1,0.0
59973,328095,home,2012-07-27,1,1.0
59974,79318,home,2012-01-02,0,
59975,92067,home,2012-01-18,0,
59976,182713,business,2012-02-08,0,
59977,755746,home,2012-09-27,0,
59978,667179,emergency_funds,2012-06-11,0,
59979,860929,other,2012-11-09,0,
59980,253236,business,2012-05-28,0,
59981,136668,emergency_funds,2012-12-07,1,0.0
59982,215929,business,2012-05-16,0,
59983,612961,business,2012-09-17,1,1.0
59984,414465,business,2012-02-23,0,
59985,545434,other,2012-12-04,0,
59986,427897,home,2012-04-23,0,
59987,564599,investment,2012-02-15,1,0.0
59988,363897,other,2012-04-23,0,
59989,43682,business,2012-03-20,0,
59990,451962,investment,2012-07-30,1,1.0
59991,654404,business,2012-05-14,0,
59992,776020,other,2012-07-27,0,
59993,917485,other,2012-02-24,1,1.0
59994,870784,investment,2012-05-30,1,1.0
59995,127552,investment,2012-03-27,1,1.0
59996,876401,business,2012-02-09,0,
59997,143215,investment,2012-10-04,0,
59998,302418,home,2012-11-22,0,
59999,489675,investment,2012-09-14,0,
60000,270392,home,2012-03-15,0,
60001,250894,emergency_funds,2012-07-31,1,1.0
60002,709433,investment,2012-09-25,0,
60003,387008,emergency_funds,2012-02-24,0,
60004,624787,emergency_funds,2012-01-27,0,
60005,715615,other,2012-10-03,1,1.0
60006,564926,business,2012-05-22,0,
60007,211509,other,2012-12-19,0,
60008,749663,business,2012-05-29,0,
60009,759529,emergency_funds,2012-07-17,0,
60010,458331,investment,2012-04-13,0,
60011,905186,business,2012-12-27,1,1.0
60012,31486,investment,2012-07-26,1,1.0
60013,22138,business,2012-01-12,0,
60014,472052,emergency_funds,2012-02-23,1,1.0
60015,332084,emergency_funds,2012-12-18,1,0.0
60016,153507,investment,2012-06-20,0,
60017,706386,investment,2012-12-05,1,1.0
60018,839006,other,2012-12-28,1,0.0
60019,826938,other,2012-01-19,0,
60020,678875,investment,2012-04-25,1,1.0
60021,948481,investment,2012-02-13,0,
60022,525772,investment,2012-11-16,0,
60023,347493,home,2012-07-18,1,1.0
60024,875570,emergency_funds,2012-08-06,1,1.0
60025,498282,business,2012-09-28,0,
60026,519727,investment,2012-06-13,0,
60027,353108,emergency_funds,2012-04-11,0,
60028,531053,business,2012-02-28,0,
60029,366805,emergency_funds,2012-06-12,0,
60030,521462,investment,2012-01-18,0,
60031,441883,other,2012-06-06,1,0.0
60032,377273,other,2012-08-13,0,
60033,462646,investment,2012-10-25,0,
60034,961017,business,2012-09-24,0,
60035,891378,home,2012-03-27,0,
60036,82079,investment,2012-04-17,0,
60037,972161,business,2012-02-20,0,
60038,333318,investment,2012-10-01,0,
60039,678859,emergency_funds,2012-05-24,0,
60040,764070,home,2012-09-19,1,1.0
60041,750433,business,2012-01-12,0,
60042,483303,business,2012-01-17,1,1.0
60043,653691,other,2012-08-31,0,
60044,688986,business,2012-10-29,0,
60045,20293,investment,2012-03-29,0,
60046,313634,business,2012-11-06,0,
60047,486841,investment,2012-08-07,0,
60048,274183,other,2012-01-20,0,
60049,866572,emergency_funds,2012-05-23,1,0.0
60050,812343,home,2012-05-21,1,1.0
60051,813542,emergency_funds,2012-09-17,0,
60052,750303,investment,2012-11-30,1,1.0
60053,819727,emergency_funds,2012-05-04,0,
60054,59661,investment,2012-04-06,0,
60055,685172,investment,2012-06-28,0,
60056,936944,investment,2012-06-04,1,1.0
60057,320796,home,2012-11-20,1,0.0
60058,809796,emergency_funds,2012-12-18,0,
60059,404219,business,2012-05-28,0,
60060,798581,investment,2012-12-20,0,
60061,470605,business,2012-12-27,1,1.0
60062,667286,emergency_funds,2012-06-26,0,
60063,643748,other,2012-03-26,0,
60064,480036,business,2012-09-27,1,1.0
60065,322756,home,2012-04-04,0,
60066,911555,investment,2012-08-29,0,
60067,250898,other,2012-08-27,0,
60068,16364,business,2012-08-28,0,
60069,864200,investment,2012-06-25,1,1.0
60070,117277,emergency_funds,2012-01-18,1,0.0
60071,129495,home,2012-11-23,1,1.0
60072,115075,investment,2012-07-26,0,
60073,242004,business,2012-05-22,0,
60074,57771,home,2012-09-11,1,0.0
60075,704619,business,2012-07-17,1,1.0
60076,726134,other,2012-09-27,1,0.0
60077,40498,home,2012-01-12,1,1.0
60078,484814,emergency_funds,2012-03-29,0,
60079,765637,emergency_funds,2012-06-05,0,
60080,227240,emergency_funds,2012-06-20,0,
60081,965039,home,2012-07-19,1,0.0
60082,467355,investment,2012-06-18,1,1.0
60083,54426,business,2012-08-06,1,0.0
60084,946525,emergency_funds,2012-11-15,1,1.0
60085,10539,emergency_funds,2012-07-13,0,
60086,328753,investment,2012-03-07,0,
60087,358707,business,2012-09-19,1,0.0
60088,39235,investment,2012-07-19,1,0.0
60089,13874,business,2012-04-10,1,0.0
60090,94032,business,2012-11-05,1,1.0
60091,414990,home,2012-04-27,1,1.0
60092,453814,home,2012-05-14,0,
60093,416045,home,2012-09-24,0,
60094,747379,business,2012-09-14,1,1.0
60095,10761,home,2012-05-16,1,1.0
60096,487843,business,2012-01-11,1,1.0
60097,360148,home,2012-02-29,0,
60098,349700,home,2012-07-20,0,
60099,563795,other,2012-04-17,0,
60100,529824,home,2012-11-20,0,
60101,743181,emergency_funds,2012-01-12,1,0.0
60102,286637,business,2012-09-20,0,
60103,534935,emergency_funds,2012-09-17,0,
60104,832817,home,2012-04-24,0,
60105,323209,investment,2012-12-05,1,1.0
60106,861858,investment,2012-11-20,0,
60107,921214,investment,2012-09-25,1,1.0
60108,213134,home,2012-07-25,1,1.0
60109,655658,business,2012-07-31,0,
60110,193855,emergency_funds,2012-03-12,1,0.0
60111,867713,business,2012-06-11,1,1.0
60112,837121,emergency_funds,2012-08-20,1,0.0
60113,468589,business,2012-10-04,0,
60114,773699,investment,2012-12-17,1,1.0
60115,103981,emergency_funds,2012-10-16,1,0.0
60116,721742,other,2012-05-22,1,1.0
60117,428540,emergency_funds,2012-09-24,1,0.0
60118,821371,emergency_funds,2012-11-14,1,0.0
60119,127454,other,2012-07-05,1,0.0
60120,903984,emergency_funds,2012-10-30,0,
60121,120560,home,2012-03-29,0,
60122,965376,investment,2012-02-23,1,1.0
60123,883771,other,2012-02-14,0,
60124,474000,emergency_funds,2012-11-13,0,
60125,492662,investment,2012-08-30,0,
60126,842100,business,2012-09-11,1,0.0
60127,645135,business,2012-08-17,0,
60128,766217,emergency_funds,2012-03-14,1,1.0
60129,749500,home,2012-10-12,1,0.0
60130,595124,investment,2012-05-21,1,1.0
60131,172291,investment,2012-04-12,1,1.0
60132,539869,investment,2012-12-28,1,1.0
60133,990879,investment,2012-07-09,0,
60134,752149,investment,2012-04-10,1,0.0
60135,261538,business,2012-05-16,1,0.0
60136,448261,investment,2012-04-11,1,0.0
60137,243549,other,2012-01-09,1,1.0
60138,64718,emergency_funds,2012-12-06,0,
60139,78270,business,2012-09-07,1,1.0
60140,663102,business,2012-08-08,0,
60141,285398,other,2012-01-24,0,
60142,123361,business,2012-01-05,1,1.0
60143,382829,investment,2012-12-12,1,0.0
60144,372397,other,2012-05-15,0,
60145,359098,other,2012-12-26,1,1.0
60146,818940,business,2012-11-01,0,
60147,199981,business,2012-01-04,0,
60148,240443,emergency_funds,2012-08-30,0,
60149,891476,business,2012-01-23,0,
60150,335116,investment,2012-09-12,1,1.0
60151,581577,emergency_funds,2012-07-13,1,0.0
60152,116988,other,2012-12-05,1,1.0
60153,164192,home,2012-01-30,0,
60154,284395,investment,2012-10-02,1,0.0
60155,572379,home,2012-01-02,0,
60156,733721,home,2012-09-27,1,0.0
60157,187799,emergency_funds,2012-02-09,1,1.0
60158,789410,other,2012-01-06,1,0.0
60159,908566,emergency_funds,2012-04-10,1,0.0
60160,957172,investment,2012-12-13,0,
60161,970905,investment,2012-12-26,1,1.0
60162,580982,investment,2012-06-18,1,1.0
60163,414538,other,2012-01-23,1,1.0
60164,112419,emergency_funds,2012-09-12,0,
60165,562524,business,2012-10-08,0,
60166,404168,emergency_funds,2012-11-14,1,0.0
60167,577691,investment,2012-07-27,0,
60168,586413,home,2012-04-16,0,
60169,265416,investment,2012-06-19,1,1.0
60170,726534,business,2012-10-01,0,
60171,853692,investment,2012-02-02,0,
60172,864377,business,2012-02-13,1,1.0
60173,704616,business,2012-09-20,0,
60174,53993,home,2012-06-04,1,1.0
60175,948303,business,2012-06-07,1,0.0
60176,589386,home,2012-11-08,0,
60177,677063,emergency_funds,2012-10-11,0,
60178,969714,investment,2012-09-25,0,
60179,571354,business,2012-04-17,0,
60180,614761,other,2012-02-09,1,1.0
60181,696427,business,2012-10-18,1,1.0
60182,589552,business,2012-04-25,0,
60183,175557,business,2012-05-23,0,
60184,895731,business,2012-02-27,0,
60185,179665,other,2012-06-18,1,0.0
60186,232749,business,2012-12-04,0,
60187,138044,business,2012-07-06,0,
60188,635603,investment,2012-08-15,1,1.0
60189,126139,investment,2012-09-04,1,1.0
60190,944068,other,2012-06-21,0,
60191,746306,business,2012-10-08,0,
60192,512660,investment,2012-07-12,0,
60193,392003,business,2012-02-27,1,1.0
60194,598199,home,2012-07-09,0,
60195,974923,home,2012-11-30,0,
60196,541323,investment,2012-01-11,1,1.0
60197,136847,business,2012-01-30,0,
60198,531484,home,2012-05-16,0,
60199,303186,investment,2012-04-13,0,
60200,506750,business,2012-10-12,0,
60201,996174,emergency_funds,2012-08-16,0,
60202,267963,investment,2012-06-15,0,
60203,417937,home,2012-10-09,1,1.0
60204,178357,home,2012-07-09,1,0.0
60205,400025,emergency_funds,2012-02-27,1,1.0
60206,807649,emergency_funds,2012-07-24,0,
60207,533300,business,2012-05-17,1,1.0
60208,401269,investment,2012-05-30,1,1.0
60209,603579,emergency_funds,2012-02-09,0,
60210,314460,other,2012-06-28,0,
60211,406143,home,2012-04-19,1,1.0
60212,180766,emergency_funds,2012-02-07,1,0.0
60213,46603,investment,2012-12-11,1,1.0
60214,870100,home,2012-05-14,1,1.0
60215,972411,emergency_funds,2012-01-09,0,
60216,33011,home,2012-07-11,0,
60217,97229,investment,2012-06-11,1,1.0
60218,910451,other,2012-11-20,0,
60219,462894,other,2012-08-02,1,0.0
60220,167139,home,2012-07-12,1,0.0
60221,180055,investment,2012-03-12,1,1.0
60222,506918,other,2012-07-02,0,
60223,599937,home,2012-05-15,0,
60224,467774,home,2012-03-29,1,1.0
60225,229851,emergency_funds,2012-10-23,0,
60226,226014,home,2012-07-05,0,
60227,190637,other,2012-09-25,1,0.0
60228,447292,home,2012-08-30,0,
60229,13177,other,2012-09-06,0,
60230,703397,other,2012-05-21,1,1.0
60231,649276,investment,2012-10-03,0,
60232,668683,home,2012-10-19,1,0.0
60233,921618,investment,2012-01-24,0,
60234,551651,home,2012-01-17,1,0.0
60235,299027,other,2012-01-26,0,
60236,262189,investment,2012-07-02,0,
60237,232796,investment,2012-07-09,1,1.0
60238,89027,business,2012-04-19,0,
60239,980508,home,2012-12-10,0,
60240,338153,emergency_funds,2012-05-17,0,
60241,132379,investment,2012-12-25,1,1.0
60242,54303,emergency_funds,2012-11-15,1,1.0
60243,461419,home,2012-02-28,0,
60244,289954,investment,2012-04-13,0,
60245,760804,investment,2012-02-13,1,1.0
60246,156359,home,2012-12-24,0,
60247,927020,other,2012-10-10,1,0.0
60248,742473,emergency_funds,2012-04-24,0,
60249,995626,investment,2012-06-01,1,1.0
60250,40893,investment,2012-04-16,1,1.0
60251,242478,investment,2012-11-14,0,
60252,236424,home,2012-09-20,0,
60253,328816,investment,2012-03-13,0,
60254,533000,home,2012-06-07,1,1.0
60255,494352,investment,2012-05-02,1,0.0
60256,630030,business,2012-04-19,1,0.0
60257,239451,investment,2012-05-23,1,0.0
60258,298598,investment,2012-06-26,1,1.0
60259,890184,business,2012-09-04,0,
60260,254486,business,2012-02-13,0,
60261,980953,other,2012-07-12,0,
60262,206359,home,2012-03-15,1,0.0
60263,527615,emergency_funds,2012-07-03,0,
60264,231218,other,2012-11-15,1,1.0
60265,795779,investment,2012-03-28,1,1.0
60266,777449,emergency_funds,2012-02-08,1,1.0
60267,915907,emergency_funds,2012-11-15,1,0.0
60268,355851,emergency_funds,2012-12-24,1,0.0
60269,395245,emergency_funds,2012-07-27,0,
60270,893785,investment,2012-11-16,0,
60271,142569,emergency_funds,2012-07-10,1,0.0
60272,522441,other,2012-12-14,1,1.0
60273,616069,investment,2012-06-27,0,
60274,463071,business,2012-10-17,1,0.0
60275,603465,investment,2012-02-07,0,
60276,120429,home,2012-03-05,0,
60277,545947,home,2012-05-10,1,0.0
60278,618805,home,2012-05-07,1,1.0
60279,50381,home,2012-05-21,0,
60280,373446,investment,2012-07-30,1,0.0
60281,961387,home,2012-10-29,1,1.0
60282,436664,home,2012-02-01,0,
60283,940617,business,2012-10-18,0,
60284,286574,other,2012-11-20,0,
60285,371182,business,2012-02-02,1,0.0
60286,611112,investment,2012-01-20,1,1.0
60287,257478,home,2012-11-21,0,
60288,196817,business,2012-12-05,0,
60289,974264,home,2012-02-16,0,
60290,711142,home,2012-01-16,1,0.0
60291,28115,emergency_funds,2012-11-07,1,1.0
60292,594047,business,2012-11-08,0,
60293,342994,emergency_funds,2012-07-04,0,
60294,34749,other,2012-07-03,0,
60295,639387,home,2012-05-22,1,1.0
60296,208595,home,2012-02-15,1,1.0
60297,294844,home,2012-02-17,0,
60298,500036,other,2012-02-21,0,
60299,698658,business,2012-01-31,1,1.0
60300,571990,other,2012-01-30,0,
60301,123767,business,2012-02-20,1,1.0
60302,181767,other,2012-07-11,0,
60303,688292,investment,2012-04-11,1,0.0
60304,973905,emergency_funds,2012-10-11,0,
60305,894370,home,2012-10-24,0,
60306,565580,business,2012-11-22,0,
60307,908656,business,2012-03-02,0,
60308,51256,home,2012-08-13,0,
60309,203517,emergency_funds,2012-02-10,0,
60310,540774,home,2012-12-06,0,
60311,517187,home,2012-02-08,0,
60312,763401,home,2012-05-10,0,
60313,287688,investment,2012-09-19,0,
60314,115800,investment,2012-06-06,1,1.0
60315,952647,emergency_funds,2012-02-06,0,
60316,496228,home,2012-05-15,1,0.0
60317,228235,emergency_funds,2012-06-07,1,0.0
60318,716850,emergency_funds,2012-11-21,0,
60319,270011,home,2012-11-12,0,
60320,949486,business,2012-04-09,1,1.0
60321,364183,home,2012-10-17,1,1.0
60322,905422,emergency_funds,2012-11-22,0,
60323,948837,home,2012-04-04,0,
60324,470559,other,2012-05-14,0,
60325,466459,home,2012-09-14,1,0.0
60326,8215,other,2012-12-19,1,0.0
60327,902102,home,2012-05-15,1,1.0
60328,338683,investment,2012-01-27,0,
60329,180524,emergency_funds,2012-10-16,1,0.0
60330,531450,other,2012-08-16,1,1.0
60331,854835,investment,2012-03-26,0,
60332,745252,business,2012-01-24,0,
60333,316220,home,2012-05-03,1,0.0
60334,431876,investment,2012-07-23,1,1.0
60335,990854,investment,2012-08-07,0,
60336,642003,business,2012-10-29,1,0.0
60337,589436,investment,2012-04-05,0,
60338,786293,emergency_funds,2012-12-24,1,0.0
60339,106458,other,2012-01-13,0,
60340,818471,business,2012-01-13,1,1.0
60341,246269,home,2012-06-27,0,
60342,27030,emergency_funds,2012-04-11,0,
60343,430329,business,2012-08-17,1,0.0
60344,196405,other,2012-05-15,1,0.0
60345,65705,home,2012-12-27,0,
60346,311565,investment,2012-07-25,1,1.0
60347,163151,business,2012-03-26,0,
60348,975756,home,2012-03-14,0,
60349,60817,investment,2012-01-30,1,1.0
60350,505136,other,2012-07-12,1,1.0
60351,254366,investment,2012-05-01,1,1.0
60352,844862,business,2012-06-28,1,0.0
60353,579170,investment,2012-08-14,1,0.0
60354,165693,home,2012-11-19,0,
60355,432281,business,2012-10-31,1,0.0
60356,591758,other,2012-12-26,1,0.0
60357,153420,emergency_funds,2012-09-24,0,
60358,294786,home,2012-11-27,1,1.0
60359,605264,emergency_funds,2012-12-05,1,1.0
60360,31337,home,2012-05-25,1,1.0
60361,451360,investment,2012-09-06,1,0.0
60362,818026,emergency_funds,2012-06-29,1,1.0
60363,946681,home,2012-11-15,1,1.0
60364,269525,home,2012-03-02,1,0.0
60365,677105,investment,2012-12-19,0,
60366,665374,emergency_funds,2012-10-05,1,0.0
60367,595664,business,2012-07-05,1,1.0
60368,225860,other,2012-01-05,0,
60369,756494,home,2012-12-06,0,
60370,358123,home,2012-02-02,1,0.0
60371,625700,investment,2012-11-14,1,0.0
60372,383021,home,2012-12-17,1,1.0
60373,750603,emergency_funds,2012-09-05,0,
60374,466772,emergency_funds,2012-03-23,1,1.0
60375,940132,other,2012-02-02,1,1.0
60376,626630,investment,2012-01-19,0,
60377,969856,emergency_funds,2012-02-29,1,1.0
60378,86554,business,2012-09-28,1,1.0
60379,100357,business,2012-04-11,0,
60380,282740,home,2012-02-16,0,
60381,356655,home,2012-10-10,1,0.0
60382,387781,investment,2012-09-12,1,1.0
60383,446267,emergency_funds,2012-04-30,1,1.0
60384,951953,business,2012-02-02,0,
60385,54248,home,2012-10-15,0,
60386,536020,investment,2012-05-30,1,0.0
60387,897189,investment,2012-07-12,1,1.0
60388,57414,emergency_funds,2012-07-04,0,
60389,680534,other,2012-12-24,0,
60390,84333,emergency_funds,2012-06-07,0,
60391,89118,emergency_funds,2012-06-14,1,0.0
60392,731433,home,2012-02-09,1,1.0
60393,496515,investment,2012-11-06,1,1.0
60394,242868,emergency_funds,2012-11-23,1,0.0
60395,839329,home,2012-04-24,1,1.0
60396,256630,business,2012-11-22,0,
60397,637692,investment,2012-06-19,1,0.0
60398,645524,other,2012-02-10,0,
60399,528401,investment,2012-06-22,0,
60400,192433,other,2012-05-07,1,1.0
60401,137551,other,2012-05-17,1,0.0
60402,816829,investment,2012-03-19,0,
60403,77406,home,2012-05-21,1,1.0
60404,612667,home,2012-06-27,0,
60405,783380,emergency_funds,2012-08-21,0,
60406,588166,business,2012-02-10,1,1.0
60407,605199,home,2012-05-31,1,1.0
60408,341982,investment,2012-02-14,0,
60409,110152,emergency_funds,2012-02-06,0,
60410,246966,other,2012-12-07,0,
60411,998308,business,2012-07-11,0,
60412,41136,home,2012-08-16,1,0.0
60413,502745,business,2012-01-11,1,0.0
60414,752680,home,2012-02-08,0,
60415,544557,emergency_funds,2012-07-17,1,0.0
